state_abbr,year,quarter,utilization_type,moud_generic,ndc,scripts,total_reimb,medicaid_reimb,nonmedicaid_reimb,suppressed_cells
OH,2019,3,MCOU,Buprenorphine,59011075804,0,0,0,0,1
OH,2019,3,MCOU,Buprenorphine,59385002160,77,19824.53,19011.98,812.55,0
OH,2019,3,MCOU,Buprenorphine,59385002260,163,47239.09,46679.1,559.99,0
OH,2019,3,MCOU,Buprenorphine,59385002360,136,67145.9,67145.9,0,0
OH,2019,3,MCOU,Buprenorphine,59385002460,72,48114.81,48114.81,0,0
OH,2019,3,MCOU,Buprenorphine,59385002560,47,33363.94,33363.94,0,0
OH,2019,3,MCOU,Buprenorphine,59385002660,20,14176.75,14176.75,0,0
OH,2019,3,MCOU,Buprenorphine,59385002760,29,19059.7,19059.7,0,0
OH,2019,3,MCOU,Buprenorphine,62175045232,359,13766.62,13766.62,0,0
OH,2019,3,MCOU,Buprenorphine,62175045832,8455,446229.74,445207.26,1022.48,0
OH,2019,3,MCOU,Buprenorphine,62756045983,12,182.28,182.28,0,0
OH,2019,3,MCOU,Buprenorphine,62756046083,79,3113.91,3113.91,0,0
OH,2019,3,MCOU,Buprenorphine,62756096983,568,35360.25,35360.25,0,0
OH,2019,3,MCOU,Buprenorphine,62756097083,5861,345366.96,343522.49,1844.47,0
OH,2019,3,MCOU,Buprenorphine,65162041503,24749,1329438.25,1328046.85,1391.4,0
OH,2019,3,MCOU,Buprenorphine,65162041603,1570,55966.46,55713.85,252.61,0
OH,2019,3,FFSU,Methadone,00054039168,0,0,0,0,1
OH,2019,3,FFSU,Methadone,00054355344,0,0,0,0,1
OH,2019,3,FFSU,Methadone,00054355563,0,0,0,0,1
OH,2019,3,FFSU,Methadone,00406575501,45,785.24,785.24,0,0
OH,2019,3,FFSU,Methadone,00406577101,42,574.66,574.66,0,0
OH,2019,3,FFSU,Methadone,13107008801,22,345.02,345.02,0,0
OH,2019,3,FFSU,Methadone,13107008901,0,0,0,0,1
OH,2019,3,FFSU,Methadone,31722094701,0,0,0,0,1
OH,2019,3,MCOU,Methadone,00054039168,0,0,0,0,1
OH,2019,3,MCOU,Methadone,00054355344,0,0,0,0,1
OH,2019,3,MCOU,Methadone,00054355563,0,0,0,0,1
OH,2019,3,MCOU,Methadone,00054355663,0,0,0,0,1
OH,2019,3,MCOU,Methadone,00406575501,176,1455.72,1453.39,2.33,0
OH,2019,3,MCOU,Methadone,00406575562,0,0,0,0,1
OH,2019,3,MCOU,Methadone,00406577101,299,4364.58,4364.58,0,0
OH,2019,3,MCOU,Methadone,13107008801,210,2003.74,2003.74,0,0
OH,2019,3,MCOU,Methadone,13107008901,140,1915.34,1915.34,0,0
OH,2019,3,MCOU,Methadone,31722094601,0,0,0,0,1
OH,2019,3,MCOU,Methadone,31722094701,0,0,0,0,1
OH,2019,3,FFSU,Naltrexone,00406117001,253,8511.85,8511.85,0,0
OH,2019,3,FFSU,Naltrexone,00406117003,126,5007.32,5005.31,2.01,0
OH,2019,3,FFSU,Naltrexone,16729008101,50,1647.64,1647.64,0,0
OH,2019,3,FFSU,Naltrexone,16729008110,232,8678.92,8678.92,0,0
OH,2019,3,FFSU,Naltrexone,47335032683,29,1143.32,1143.32,0,0
OH,2019,3,FFSU,Naltrexone,47335032688,222,5386.68,5386.68,0,0
OH,2019,3,FFSU,Naltrexone,51224020630,15,372.21,372.21,0,0
OH,2019,3,FFSU,Naltrexone,51224020650,123,2696.53,2696.53,0,0
OH,2019,3,FFSU,Naltrexone,65757030001,244,294253.26,294253.26,0,0
OH,2019,3,MCOU,Naltrexone,00406117001,1137,14932.83,14855.33,77.5,0
OH,2019,3,MCOU,Naltrexone,00406117003,1440,22068.11,21747.27,320.84,0
OH,2019,3,MCOU,Naltrexone,16729008101,187,2281.19,2281.19,0,0
OH,2019,3,MCOU,Naltrexone,16729008110,2174,32470.81,31586.25,884.56,0
OH,2019,3,MCOU,Naltrexone,47335032683,379,4029.41,4029.41,0,0
OH,2019,3,MCOU,Naltrexone,47335032688,324,5730.81,5730.81,0,0
OH,2019,3,MCOU,Naltrexone,51224020630,115,1347.24,1313.23,34.01,0
OH,2019,3,MCOU,Naltrexone,51224020650,159,2613.7,2597.9,15.8,0
OH,2019,3,MCOU,Naltrexone,65757030001,2455,2619319.61,2611932.59,7387.02,0
OH,2019,3,MCOU,Naltrexone,68084029121,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,00054017613,212,1990.63,1990.63,0,0
OH,2019,4,FFSU,Buprenorphine,00054017713,327,14652.18,14652.18,0,0
OH,2019,4,FFSU,Buprenorphine,00054018813,193,14310.01,14310.01,0,0
OH,2019,4,FFSU,Buprenorphine,00054018913,819,59421.96,59421.96,0,0
OH,2019,4,FFSU,Buprenorphine,00093365640,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,00093365740,19,4089.69,4089.69,0,0
OH,2019,4,FFSU,Buprenorphine,00093365840,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,00093365940,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,00228315303,12,250.65,250.65,0,0
OH,2019,4,FFSU,Buprenorphine,00228315603,21,271.79,271.79,0,0
OH,2019,4,FFSU,Buprenorphine,00378876793,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,00406800503,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,00406802003,172,5877.31,5877.31,0,0
OH,2019,4,FFSU,Buprenorphine,12496120203,114,727.98,727.98,0,0
OH,2019,4,FFSU,Buprenorphine,12496120403,165,2385.41,2385.41,0,0
OH,2019,4,FFSU,Buprenorphine,12496120803,589,9438.31,9438.31,0,0
OH,2019,4,FFSU,Buprenorphine,12496121203,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,42023017905,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,42858035340,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,42858049340,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,42858050103,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,42858050203,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,42858058640,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,42858075040,11,2031.16,2031.16,0,0
OH,2019,4,FFSU,Buprenorphine,42858083940,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,43598057930,18,1014.82,1014.82,0,0
OH,2019,4,FFSU,Buprenorphine,43598058030,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,43598058130,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,43598058230,476,45806.41,45672.44,133.97,0
OH,2019,4,FFSU,Buprenorphine,47781035503,14,712.84,712.84,0,0
OH,2019,4,FFSU,Buprenorphine,47781035603,12,1525.72,1525.72,0,0
OH,2019,4,FFSU,Buprenorphine,47781035703,175,18667.75,18667.75,0,0
OH,2019,4,FFSU,Buprenorphine,50268014515,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,54123090730,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,54123091430,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,54123092930,22,2877.95,2877.95,0,0
OH,2019,4,FFSU,Buprenorphine,54123095730,82,11715.14,10386.03,1329.11,0
OH,2019,4,FFSU,Buprenorphine,54123098630,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59011075004,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59011075104,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59011075204,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59011075704,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59011075804,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59385002160,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59385002260,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59385002360,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59385002460,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59385002560,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59385002660,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,59385002760,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,62175045232,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,62175045832,70,2445.34,2445.34,0,0
OH,2019,4,FFSU,Buprenorphine,62756046083,0,0,0,0,1
OH,2019,4,FFSU,Buprenorphine,62756096983,14,441.47,441.47,0,0
OH,2019,4,FFSU,Buprenorphine,62756097083,94,3259.3,3259.3,0,0
OH,2019,4,FFSU,Buprenorphine,65162041503,225,8581.84,8581.84,0,0
OH,2019,4,FFSU,Buprenorphine,65162041603,20,942.73,942.73,0,0
OH,2019,4,MCOU,Buprenorphine,00054017613,4855,66405.66,66405.66,0,0
OH,2019,4,MCOU,Buprenorphine,00054017713,12449,612316.54,612111.74,204.8,0
OH,2019,4,MCOU,Buprenorphine,00054018813,12113,721833.03,721256.48,576.55,0
OH,2019,4,MCOU,Buprenorphine,00054018913,65345,5002251.82,4992174.05,10077.77,0
OH,2019,4,MCOU,Buprenorphine,00093365640,62,12843.94,12843.94,0,0
OH,2019,4,MCOU,Buprenorphine,00093365740,103,31690.51,31690.51,0,0
OH,2019,4,MCOU,Buprenorphine,00093365840,68,31950.78,31950.78,0,0
OH,2019,4,MCOU,Buprenorphine,00093365940,54,29296.41,29296.41,0,0
OH,2019,4,MCOU,Buprenorphine,00228315303,3506,121783.34,121196.6,586.74,0
OH,2019,4,MCOU,Buprenorphine,00228315603,2508,20771.4,20771.4,0,0
OH,2019,4,MCOU,Buprenorphine,00378876793,644,58116.21,57613.41,502.8,0
OH,2019,4,MCOU,Buprenorphine,00378876893,23,2061.39,2061.39,0,0
OH,2019,4,MCOU,Buprenorphine,00406800503,729,32476.55,32423.63,52.92,0
OH,2019,4,MCOU,Buprenorphine,00406802003,16378,1026973.56,1023813.69,3159.87,0
OH,2019,4,MCOU,Buprenorphine,12496010001,436,668910.3,666286.24,2624.06,0
OH,2019,4,MCOU,Buprenorphine,12496030001,378,593313.93,593313.93,0,0
OH,2019,4,MCOU,Buprenorphine,12496120203,2952,26641.94,26641.94,0,0
OH,2019,4,MCOU,Buprenorphine,12496120403,4849,47094.15,47094.15,0,0
OH,2019,4,MCOU,Buprenorphine,12496120803,44744,3201470.22,3199570.49,1899.73,0
OH,2019,4,MCOU,Buprenorphine,12496121203,4163,68887.69,68887.69,0,0
OH,2019,4,MCOU,Buprenorphine,42023017905,22,35.92,35.92,0,0
OH,2019,4,MCOU,Buprenorphine,42858035340,117,31522.3,31522.3,0,0
OH,2019,4,MCOU,Buprenorphine,42858049340,104,29149.36,29149.36,0,0
OH,2019,4,MCOU,Buprenorphine,42858050103,172,2589.96,2589.96,0,0
OH,2019,4,MCOU,Buprenorphine,42858050203,3713,140718.69,140111.74,606.95,0
OH,2019,4,MCOU,Buprenorphine,42858058640,67,26573.9,26573.9,0,0
OH,2019,4,MCOU,Buprenorphine,42858075040,50,9318.25,9318.25,0,0
OH,2019,4,MCOU,Buprenorphine,42858083940,51,24061.62,24061.62,0,0
OH,2019,4,MCOU,Buprenorphine,43598057930,965,33779.9,32806.51,973.39,0
OH,2019,4,MCOU,Buprenorphine,43598058030,211,17131.46,17131.46,0,0
OH,2019,4,MCOU,Buprenorphine,43598058130,237,22828.98,22828.98,0,0
OH,2019,4,MCOU,Buprenorphine,43598058230,21585,2131099.38,2120113.21,10986.17,0
OH,2019,4,MCOU,Buprenorphine,47781035503,430,27365.39,27365.39,0,0
OH,2019,4,MCOU,Buprenorphine,47781035603,213,17659.34,17659.34,0,0
OH,2019,4,MCOU,Buprenorphine,47781035703,9849,1075977.3,1070152.66,5824.64,0
OH,2019,4,MCOU,Buprenorphine,47781035803,342,23865.97,23865.97,0,0
OH,2019,4,MCOU,Buprenorphine,50268014515,21,1365.76,1365.76,0,0
OH,2019,4,MCOU,Buprenorphine,54123011430,209,40169.81,40169.81,0,0
OH,2019,4,MCOU,Buprenorphine,54123090730,49,2165.03,2165.03,0,0
OH,2019,4,MCOU,Buprenorphine,54123091430,228,15371.15,15365.89,5.26,0
OH,2019,4,MCOU,Buprenorphine,54123092930,444,64503.56,64349.68,153.88,0
OH,2019,4,MCOU,Buprenorphine,54123095730,3439,505212.86,494550.29,10662.57,0
OH,2019,4,MCOU,Buprenorphine,54123098630,623,98808.11,98124.69,683.42,0
OH,2019,4,MCOU,Buprenorphine,59011075004,0,0,0,0,1
OH,2019,4,MCOU,Buprenorphine,59011075104,0,0,0,0,1
OH,2019,4,MCOU,Buprenorphine,59011075204,0,0,0,0,1
OH,2019,4,MCOU,Buprenorphine,59011075704,0,0,0,0,1
OH,2019,4,MCOU,Buprenorphine,59011075804,0,0,0,0,1
OH,2019,4,MCOU,Buprenorphine,59385002160,77,20689.78,20420.46,269.32,0
OH,2019,4,MCOU,Buprenorphine,59385002260,169,51393.05,51393.05,0,0
OH,2019,4,MCOU,Buprenorphine,59385002360,117,60484.55,60484.55,0,0
OH,2019,4,MCOU,Buprenorphine,59385002460,74,50119.39,50119.39,0,0
OH,2019,4,MCOU,Buprenorphine,59385002560,54,30856.29,30856.29,0,0
OH,2019,4,MCOU,Buprenorphine,59385002660,26,19708.66,19708.66,0,0
OH,2019,4,MCOU,Buprenorphine,59385002760,36,23813.19,23813.19,0,0
OH,2019,4,MCOU,Buprenorphine,62175045232,215,10216.56,10216.56,0,0
OH,2019,4,MCOU,Buprenorphine,62175045832,5809,320411.94,319042.03,1369.91,0
OH,2019,4,MCOU,Buprenorphine,62756045983,19,230.92,230.92,0,0
OH,2019,4,MCOU,Buprenorphine,62756046083,50,2105.72,2097.9,7.82,0
OH,2019,4,MCOU,Buprenorphine,62756096983,760,40763.92,40608.79,155.13,0
OH,2019,4,MCOU,Buprenorphine,62756097083,8550,468118.58,465409.73,2708.85,0
OH,2019,4,MCOU,Buprenorphine,65162041503,23226,1277148.43,1275298.03,1850.4,0
OH,2019,4,MCOU,Buprenorphine,65162041603,1473,57344.51,57344.51,0,0
OH,2019,4,FFSU,Methadone,00054355344,0,0,0,0,1
OH,2019,4,FFSU,Methadone,00054355563,0,0,0,0,1
OH,2019,4,FFSU,Methadone,00054355663,0,0,0,0,1
OH,2019,4,FFSU,Methadone,00406575501,39,615.62,615.62,0,0
OH,2019,4,FFSU,Methadone,00406577101,39,528.96,528.96,0,0
OH,2019,4,FFSU,Methadone,13107008801,13,194.63,194.63,0,0
OH,2019,4,FFSU,Methadone,13107008901,0,0,0,0,1
OH,2019,4,FFSU,Methadone,31722094601,0,0,0,0,1
OH,2019,4,MCOU,Methadone,00054039168,0,0,0,0,1
OH,2019,4,MCOU,Methadone,00054355344,0,0,0,0,1
OH,2019,4,MCOU,Methadone,00054355563,13,112.67,112.67,0,0
OH,2019,4,MCOU,Methadone,00054355663,0,0,0,0,1
OH,2019,4,MCOU,Methadone,00406575501,158,1384.33,1380.07,4.26,0
OH,2019,4,MCOU,Methadone,00406575562,0,0,0,0,1
OH,2019,4,MCOU,Methadone,00406577101,306,3627.86,3627.86,0,0
OH,2019,4,MCOU,Methadone,13107008801,224,2137.51,2137.51,0,0
OH,2019,4,MCOU,Methadone,13107008901,139,1720.21,1720.21,0,0
OH,2019,4,MCOU,Methadone,31722094601,0,0,0,0,1
OH,2019,4,MCOU,Methadone,31722094701,12,134.91,134.91,0,0
OH,2019,4,MCOU,Methadone,42806031701,0,0,0,0,1
OH,2019,4,MCOU,Methadone,67457021720,0,0,0,0,1
OH,2019,4,FFSU,Naltrexone,00406117001,276,9226.34,9226.34,0,0
OH,2019,4,FFSU,Naltrexone,00406117003,164,6721.38,6721.38,0,0
OH,2019,4,FFSU,Naltrexone,16729008101,32,1270.28,1270.28,0,0
OH,2019,4,FFSU,Naltrexone,16729008110,221,8030.83,8030.83,0,0
OH,2019,4,FFSU,Naltrexone,47335032683,228,4346.46,4346.46,0,0
OH,2019,4,FFSU,Naltrexone,47335032688,134,3211.77,3211.77,0,0
OH,2019,4,FFSU,Naltrexone,51224020630,0,0,0,0,1
OH,2019,4,FFSU,Naltrexone,51224020650,50,1390.14,1390.14,0,0
OH,2019,4,FFSU,Naltrexone,65757030001,237,280094.98,280094.98,0,0
OH,2019,4,MCOU,Naltrexone,00406117001,1142,15385.19,15184.32,200.87,0
OH,2019,4,MCOU,Naltrexone,00406117003,1214,19997.06,19807.71,189.35,0
OH,2019,4,MCOU,Naltrexone,16729008101,143,2448.12,2448.12,0,0
OH,2019,4,MCOU,Naltrexone,16729008110,2308,33707.23,32904.67,802.56,0
OH,2019,4,MCOU,Naltrexone,47335032683,558,6956.38,6950.84,5.54,0
OH,2019,4,MCOU,Naltrexone,47335032688,413,9072.67,9054.77,17.9,0
OH,2019,4,MCOU,Naltrexone,51224020630,52,626.2,626.2,0,0
OH,2019,4,MCOU,Naltrexone,51224020650,116,1282.9,1279.18,3.72,0
OH,2019,4,MCOU,Naltrexone,65757030001,8030,9790368.73,9771962.41,18406.32,0
OH,2019,4,MCOU,Naltrexone,68084029121,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,00054017613,331,3654.12,3654.12,0,0
OH,2020,1,FFSU,Buprenorphine,00054017713,314,14179.85,14179.85,0,0
OH,2020,1,FFSU,Buprenorphine,00054018813,241,14936.53,14936.53,0,0
OH,2020,1,FFSU,Buprenorphine,00054018913,747,64046.68,64046.68,0,0
OH,2020,1,FFSU,Buprenorphine,00093365640,11,2167.61,2167.61,0,0
OH,2020,1,FFSU,Buprenorphine,00093365740,27,4148.35,4148.35,0,0
OH,2020,1,FFSU,Buprenorphine,00093365840,17,4572.59,4572.59,0,0
OH,2020,1,FFSU,Buprenorphine,00093365940,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,00228315303,17,415.98,415.98,0,0
OH,2020,1,FFSU,Buprenorphine,00228315603,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,00378876793,36,3123.36,3123.36,0,0
OH,2020,1,FFSU,Buprenorphine,00406800503,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,00406802003,116,3904.94,3904.94,0,0
OH,2020,1,FFSU,Buprenorphine,12496030001,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,12496120203,76,944.22,944.22,0,0
OH,2020,1,FFSU,Buprenorphine,12496120403,298,2228.84,2228.84,0,0
OH,2020,1,FFSU,Buprenorphine,12496120803,732,11312.32,11312.32,0,0
OH,2020,1,FFSU,Buprenorphine,12496121203,147,1604.24,1604.24,0,0
OH,2020,1,FFSU,Buprenorphine,42858035340,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,42858049340,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,42858050103,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,42858050203,22,712.95,712.95,0,0
OH,2020,1,FFSU,Buprenorphine,42858058640,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,42858075040,11,2172.28,2172.28,0,0
OH,2020,1,FFSU,Buprenorphine,43598057930,19,864.48,864.48,0,0
OH,2020,1,FFSU,Buprenorphine,43598058030,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,43598058130,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,43598058230,486,46836.91,46836.91,0,0
OH,2020,1,FFSU,Buprenorphine,47781035503,19,751.53,751.53,0,0
OH,2020,1,FFSU,Buprenorphine,47781035603,13,1552.59,1552.59,0,0
OH,2020,1,FFSU,Buprenorphine,47781035703,280,24926.7,24926.7,0,0
OH,2020,1,FFSU,Buprenorphine,47781035803,11,868.27,868.27,0,0
OH,2020,1,FFSU,Buprenorphine,54123011430,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,54123090730,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,54123091430,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,54123092930,23,2535.1,2535.1,0,0
OH,2020,1,FFSU,Buprenorphine,54123095730,71,10000.32,10000.32,0,0
OH,2020,1,FFSU,Buprenorphine,54123098630,12,1198.55,1198.55,0,0
OH,2020,1,FFSU,Buprenorphine,59011075104,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59011075204,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59011075704,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59385002160,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59385002260,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59385002360,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59385002460,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59385002560,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59385002660,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,59385002760,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,62175045232,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,62175045832,55,2010.15,2010.15,0,0
OH,2020,1,FFSU,Buprenorphine,62756045983,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,62756046083,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,62756096983,0,0,0,0,1
OH,2020,1,FFSU,Buprenorphine,62756097083,124,3693.18,3687.86,5.32,0
OH,2020,1,FFSU,Buprenorphine,65162041503,161,6731.69,6731.69,0,0
OH,2020,1,FFSU,Buprenorphine,65162041603,48,1282.53,1282.53,0,0
OH,2020,1,MCOU,Buprenorphine,00054017613,5766,91092.55,91092.55,0,0
OH,2020,1,MCOU,Buprenorphine,00054017713,10618,642822.47,642659.61,162.86,0
OH,2020,1,MCOU,Buprenorphine,00054018813,12647,875160.77,875019.73,141.04,0
OH,2020,1,MCOU,Buprenorphine,00054018913,67564,6109016.94,6099780.55,9236.39,0
OH,2020,1,MCOU,Buprenorphine,00093365640,62,11785.79,11573.72,212.07,0
OH,2020,1,MCOU,Buprenorphine,00093365740,107,29885.81,29885.81,0,0
OH,2020,1,MCOU,Buprenorphine,00093365840,45,20502.44,20502.44,0,0
OH,2020,1,MCOU,Buprenorphine,00093365940,29,14136.77,14136.77,0,0
OH,2020,1,MCOU,Buprenorphine,00228315303,2764,107859.1,107327.04,532.06,0
OH,2020,1,MCOU,Buprenorphine,00228315603,1302,13842.27,13842.27,0,0
OH,2020,1,MCOU,Buprenorphine,00378876793,1988,191783.44,191194.91,588.53,0
OH,2020,1,MCOU,Buprenorphine,00378876893,72,6438.68,6159.04,279.64,0
OH,2020,1,MCOU,Buprenorphine,00406800503,216,13999.85,13999.85,0,0
OH,2020,1,MCOU,Buprenorphine,00406802003,9377,845645.69,844388.68,1257.01,0
OH,2020,1,MCOU,Buprenorphine,12496010001,425,687157.38,682221.4,4935.98,0
OH,2020,1,MCOU,Buprenorphine,12496030001,305,496372.44,491500.89,4871.55,0
OH,2020,1,MCOU,Buprenorphine,12496120203,2822,24461.11,24461.11,0,0
OH,2020,1,MCOU,Buprenorphine,12496120403,4503,28008.42,28008.42,0,0
OH,2020,1,MCOU,Buprenorphine,12496120803,37778,1586777.6,1583221.51,3556.09,0
OH,2020,1,MCOU,Buprenorphine,12496121203,4596,70258.27,70258.27,0,0
OH,2020,1,MCOU,Buprenorphine,42023017905,168,2268.84,2268.84,0,0
OH,2020,1,MCOU,Buprenorphine,42858035340,89,24895.3,24796.35,98.95,0
OH,2020,1,MCOU,Buprenorphine,42858049340,60,15667.13,14873.5,793.63,0
OH,2020,1,MCOU,Buprenorphine,42858050103,178,3867.92,3867.92,0,0
OH,2020,1,MCOU,Buprenorphine,42858050203,4344,159968.71,159541.98,426.73,0
OH,2020,1,MCOU,Buprenorphine,42858058640,24,8555.11,8555.11,0,0
OH,2020,1,MCOU,Buprenorphine,42858075040,37,6236.94,6236.94,0,0
OH,2020,1,MCOU,Buprenorphine,42858083940,35,15348.86,14166.08,1182.78,0
OH,2020,1,MCOU,Buprenorphine,43598057930,1092,48816.79,47987.99,828.8,0
OH,2020,1,MCOU,Buprenorphine,43598058030,408,27160.22,27160.22,0,0
OH,2020,1,MCOU,Buprenorphine,43598058130,316,31003.23,31003.23,0,0
OH,2020,1,MCOU,Buprenorphine,43598058230,27580,2661621.48,2649591.23,12030.25,0
OH,2020,1,MCOU,Buprenorphine,47781035503,456,27563.89,27563.89,0,0
OH,2020,1,MCOU,Buprenorphine,47781035603,517,39210.8,39210.8,0,0
OH,2020,1,MCOU,Buprenorphine,47781035703,25952,2716113.04,2700700.86,15412.18,0
OH,2020,1,MCOU,Buprenorphine,47781035803,786,74049.01,73908.16,140.85,0
OH,2020,1,MCOU,Buprenorphine,50268014515,19,869.46,869.46,0,0
OH,2020,1,MCOU,Buprenorphine,54123011430,214,41416.93,41416.93,0,0
OH,2020,1,MCOU,Buprenorphine,54123090730,51,4131.74,4131.74,0,0
OH,2020,1,MCOU,Buprenorphine,54123091430,311,21794.04,21794.04,0,0
OH,2020,1,MCOU,Buprenorphine,54123092930,618,81181.94,81181.94,0,0
OH,2020,1,MCOU,Buprenorphine,54123095730,3347,533343.17,529709.16,3634.01,0
OH,2020,1,MCOU,Buprenorphine,54123098630,710,116179.84,114738.71,1441.13,0
OH,2020,1,MCOU,Buprenorphine,59011075004,65,19748.09,19748.09,0,0
OH,2020,1,MCOU,Buprenorphine,59011075104,88,40259.59,40259.59,0,0
OH,2020,1,MCOU,Buprenorphine,59011075204,38,30028.03,30028.03,0,0
OH,2020,1,MCOU,Buprenorphine,59011075704,40,16830.18,16830.18,0,0
OH,2020,1,MCOU,Buprenorphine,59011075804,63,42489.43,42489.43,0,0
OH,2020,1,MCOU,Buprenorphine,59385002160,89,24898.45,24658.83,239.62,0
OH,2020,1,MCOU,Buprenorphine,59385002260,154,48451.34,47823.46,627.88,0
OH,2020,1,MCOU,Buprenorphine,59385002360,143,73715.44,73715.44,0,0
OH,2020,1,MCOU,Buprenorphine,59385002460,74,48832.13,48832.13,0,0
OH,2020,1,MCOU,Buprenorphine,59385002560,42,32803.9,32803.9,0,0
OH,2020,1,MCOU,Buprenorphine,59385002660,24,17934.77,17417.58,517.19,0
OH,2020,1,MCOU,Buprenorphine,59385002760,35,27951.62,27951.62,0,0
OH,2020,1,MCOU,Buprenorphine,62175045232,238,16466.3,16466.3,0,0
OH,2020,1,MCOU,Buprenorphine,62175045832,3556,239233.97,239172.87,61.1,0
OH,2020,1,MCOU,Buprenorphine,62756045983,86,1752.89,1752.89,0,0
OH,2020,1,MCOU,Buprenorphine,62756046083,564,21749.21,21749.21,0,0
OH,2020,1,MCOU,Buprenorphine,62756096983,671,57633.6,57446.37,187.23,0
OH,2020,1,MCOU,Buprenorphine,62756097083,13592,1061657.26,1058475.33,3181.93,0
OH,2020,1,MCOU,Buprenorphine,65162041503,22373,1395214.52,1391596.88,3617.64,0
OH,2020,1,MCOU,Buprenorphine,65162041603,1666,65036.96,64814.36,222.6,0
OH,2020,1,FFSU,Methadone,00054355563,0,0,0,0,1
OH,2020,1,FFSU,Methadone,00054355663,0,0,0,0,1
OH,2020,1,FFSU,Methadone,00406575501,37,616.19,616.19,0,0
OH,2020,1,FFSU,Methadone,00406577101,37,568.97,568.97,0,0
OH,2020,1,FFSU,Methadone,13107008801,13,144.31,144.31,0,0
OH,2020,1,FFSU,Methadone,13107008901,0,0,0,0,1
OH,2020,1,FFSU,Methadone,31722094601,0,0,0,0,1
OH,2020,1,FFSU,Methadone,31722094701,0,0,0,0,1
OH,2020,1,MCOU,Methadone,00054039168,0,0,0,0,1
OH,2020,1,MCOU,Methadone,00054355344,0,0,0,0,1
OH,2020,1,MCOU,Methadone,00054355563,13,133.31,133.31,0,0
OH,2020,1,MCOU,Methadone,00406052710,0,0,0,0,1
