state_abbr,year,pop,source,source_url
MS,2016,2984234,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MS,2017,2983168,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MS,2018,2974452,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MS,2019,2968793,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MS,2020,2958385,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MS,2021,2947603,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MS,2022,2941237,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MS,2023,2942470,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MS,2024,2950172,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MT,1991,807837,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,1992,822436,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,1993,839876,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,1994,854923,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,1995,868522,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,1996,876656,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,1997,878706,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,1998,879533,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,1999,897507,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2000,903773,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2001,906961,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2002,911667,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2003,919630,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2004,930009,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2005,940102,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2006,952692,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2007,964706,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2008,976415,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2009,983982,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2010,990861,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2011,998220,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2012,1005426,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2013,1015991,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2014,1025081,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2015,1034528,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2016,1045727,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2017,1058003,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2018,1066555,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2019,1075481,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
MT,2020,1087156,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MT,2021,1106416,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MT,2022,1121533,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MT,2023,1130612,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
MT,2024,1137557,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NC,1991,6748135,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,1992,6831850,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,1993,6947412,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,1994,7060959,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,1995,7185403,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,1996,7307658,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,1997,7428672,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,1998,7545828,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,1999,7949361,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2000,8081614,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2001,8210122,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2002,8326201,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2003,8422501,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2004,8553152,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2005,8705407,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2006,8917270,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2007,9118037,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2008,9309449,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2009,9449566,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2010,9571153,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2011,9641552,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2012,9720281,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2013,9801013,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2014,9877294,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2015,9963146,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2016,10073313,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2017,10172520,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2018,10273606,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2019,10369571,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NC,2020,10450215,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NC,2021,10565503,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NC,2022,10705768,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NC,2023,10871849,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NC,2024,11052061,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ND,1991,634199,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,1992,635427,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,1993,637229,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,1994,639762,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,1995,641548,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,1996,642858,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,1997,640945,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,1998,637808,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,1999,644259,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2000,642023,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2001,639062,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2002,638168,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2003,638817,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2004,644705,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2005,646089,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2006,649422,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2007,652822,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2008,657569,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2009,664968,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2010,675055,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2011,687065,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2012,704991,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2013,727281,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2014,744266,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2015,762592,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2016,764504,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2017,766451,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2018,771255,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2019,776405,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ND,2020,779612,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ND,2021,777977,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ND,2022,780191,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ND,2023,787071,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ND,2024,793387,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NE,1991,1590805,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,1992,1602406,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,1993,1612149,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,1994,1621551,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,1995,1635142,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,1996,1647657,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,1997,1656042,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,1998,1660772,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,1999,1704764,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2000,1713820,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2001,1719836,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2002,1728292,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2003,1738643,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2004,1749370,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2005,1761497,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2006,1772693,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2007,1783440,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2008,1796378,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2009,1812683,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2010,1830096,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2011,1843809,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2012,1858946,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2013,1873456,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2014,1890016,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2015,1904597,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2016,1921525,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2017,1934506,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2018,1945600,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2019,1955249,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NE,2020,1963318,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NE,2021,1964697,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NE,2022,1972595,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NE,2023,1988172,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NE,2024,2005591,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NH,1991,1107055,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,1992,1112766,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,1993,1122191,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,1994,1133054,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,1995,1145604,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,1996,1160768,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,1997,1173239,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,1998,1185823,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,1999,1222014,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2000,1239882,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2001,1255517,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2002,1269089,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2003,1279840,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2004,1290121,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2005,1298492,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2006,1308389,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2007,1312540,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2008,1315906,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2009,1316102,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2010,1317112,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2011,1321923,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2012,1327320,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2013,1331094,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2014,1339242,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2015,1343657,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2016,1351057,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2017,1358905,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2018,1364796,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2019,1371767,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NH,2020,1378752,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NH,2021,1387907,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NH,2022,1396647,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NH,2023,1401530,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NH,2024,1408518,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NJ,1991,7784269,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,1992,7827770,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,1993,7874891,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,1994,7918796,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,1995,7965523,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,1996,8009624,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,1997,8054178,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,1998,8095542,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,1999,8359592,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2000,8430621,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2001,8492671,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2002,8552643,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2003,8601402,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2004,8634561,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2005,8651974,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2006,8661679,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2007,8677885,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2008,8711090,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2009,8755602,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2010,8809045,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2011,8876964,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2012,8933208,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2013,8984609,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2014,9033498,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2015,9076274,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2016,9119520,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2017,9174261,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2018,9218288,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2019,9258445,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NJ,2020,9270476,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NJ,2021,9266509,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NJ,2022,9298402,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NJ,2023,9395315,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NJ,2024,9506354,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NM,1991,1547115,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,1992,1580750,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,1993,1614937,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,1994,1653329,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,1995,1682417,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,1996,1706151,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,1997,1722939,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,1998,1733535,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,1999,1808082,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2000,1821204,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2001,1831690,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2002,1855309,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2003,1877574,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2004,1903808,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2005,1932274,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2006,1962137,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2007,1990070,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2008,2010662,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2009,2036802,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2010,2064924,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2011,2082198,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2012,2090361,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2013,2096634,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2014,2095174,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2015,2096206,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2016,2099775,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2017,2100989,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2018,2103024,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2019,2110087,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NM,2020,2118446,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NM,2021,2117300,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NM,2022,2112859,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NM,2023,2119349,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NM,2024,2126774,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
NV,1991,1285046,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
NV,1992,1330694,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
