survey_year,state,state_fips,census_region,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,facility_count
2020,CT,09,Northeast,2,17,1,254,25,1
2020,CT,09,Northeast,2,17,1,254,2073,1
2020,CT,09,Northeast,2,17,1,254,2585,1
2020,CT,09,Northeast,2,17,1,255,1049,1
2020,CT,09,Northeast,2,17,1,255,1561,2
2020,CT,09,Northeast,2,17,1,255,3609,7
2020,CT,09,Northeast,2,17,2,2,1577,1
2020,CT,09,Northeast,2,17,2,18,1577,4
2020,CT,09,Northeast,2,17,2,30,3625,1
2020,CT,09,Northeast,2,17,2,34,1577,1
2020,CT,09,Northeast,2,17,2,42,1961,1
2020,CT,09,Northeast,2,17,2,58,1449,1
2020,CT,09,Northeast,2,17,2,58,1961,1
2020,CT,09,Northeast,2,17,2,63,41,1
2020,CT,09,Northeast,2,17,2,191,4009,1
2020,CT,09,Northeast,2,17,3,2,3641,1
2020,CT,09,Northeast,2,17,3,58,3641,1
2020,CT,09,Northeast,2,17,3,254,2105,1
2020,CT,09,Northeast,2,19,1,58,2971,2
2020,CT,09,Northeast,2,19,1,59,411,1
2020,CT,09,Northeast,2,19,1,59,1563,1
2020,CT,09,Northeast,2,19,1,59,1691,1
2020,CT,09,Northeast,2,19,1,63,3611,4
2020,CT,09,Northeast,2,19,1,90,2971,2
2020,CT,09,Northeast,2,19,4,63,3147,1
2020,CT,09,Northeast,2,19,5,186,2011,1
2020,CT,09,Northeast,2,21,2,115,1581,1
2020,CT,09,Northeast,2,21,2,191,2093,1
2020,CT,09,Northeast,2,21,3,24,3133,1
2020,CT,09,Northeast,2,23,7,29,4095,1
2020,CT,09,Northeast,4,1,1,30,3601,1
2020,CT,09,Northeast,4,3,1,24,3603,1
2020,CT,09,Northeast,4,3,1,59,2451,1
2020,CT,09,Northeast,4,17,1,26,3609,1
2020,CT,09,Northeast,4,17,1,27,2585,1
2020,CT,09,Northeast,4,17,1,31,2585,2
2020,CT,09,Northeast,4,17,1,58,25,1
2020,CT,09,Northeast,4,17,1,58,1561,1
2020,CT,09,Northeast,4,17,1,62,2073,1
2020,CT,09,Northeast,4,17,1,63,2073,1
2020,CT,09,Northeast,4,17,1,88,3609,1
2020,CT,09,Northeast,4,17,1,152,3609,1
2020,CT,09,Northeast,4,17,1,153,2073,1
2020,CT,09,Northeast,4,17,3,24,57,2
2020,CT,09,Northeast,4,19,1,31,3611,1
2020,CT,09,Northeast,4,19,2,62,1579,1
2020,CT,09,Northeast,4,23,3,152,4031,1
2020,CT,09,Northeast,8,17,1,222,1049,1
2020,CT,09,Northeast,16,17,1,99,2073,1
2020,CT,09,Northeast,16,17,1,107,1561,1
2020,CT,09,Northeast,16,17,1,123,3609,1
2020,CT,09,Northeast,16,19,4,255,1995,2
2020,CT,09,Northeast,32,17,1,72,2585,1
2020,CT,09,Northeast,256,17,1,12,3609,1
2020,CT,09,Northeast,256,19,7,28,4091,1
2020,DC,11,South,0,4,0,0,4,1
2020,DC,11,South,2,1,1,34,2449,1
2020,DC,11,South,2,1,1,35,2065,1
2020,DC,11,South,2,1,1,47,2065,1
2020,DC,11,South,2,1,1,58,401,1
2020,DC,11,South,2,1,1,127,2065,1
2020,DC,11,South,2,5,3,34,1077,1
2020,DC,11,South,2,17,1,16,25,1
2020,DC,11,South,2,17,1,62,2073,1
2020,DC,11,South,2,17,1,63,3609,1
2020,DC,11,South,2,17,1,66,3097,1
2020,DC,11,South,2,17,1,67,2073,1
2020,DC,11,South,2,17,1,227,2073,1
2020,DC,11,South,2,17,1,227,3609,1
2020,DC,11,South,2,17,1,255,2585,1
2020,DC,11,South,2,17,2,10,41,1
2020,DC,11,South,2,19,3,35,1083,1
2020,DC,11,South,2,21,3,18,61,1
2020,DC,11,South,2,23,1,31,3615,1
2020,DC,11,South,4,1,1,28,3601,1
2020,DC,11,South,4,1,2,34,2081,1
2020,DC,11,South,4,3,1,123,2451,1
2020,DC,11,South,4,17,1,3,2073,1
2020,DC,11,South,4,17,1,31,25,1
2020,DC,11,South,4,21,1,24,1565,1
2020,DC,11,South,16,1,1,19,2065,1
2020,DC,11,South,64,1,1,4,17,1
2020,DC,11,South,256,19,5,27,2011,1
2020,DE,10,South,0,4,0,0,4,5
2020,DE,10,South,2,1,1,31,3089,1
2020,DE,10,South,2,1,1,250,1553,1
2020,DE,10,South,2,1,1,251,3985,1
2020,DE,10,South,2,17,1,31,2073,1
2020,DE,10,South,2,17,1,59,3097,1
2020,DE,10,South,2,17,1,59,3993,1
2020,DE,10,South,2,17,1,155,3993,1
2020,DE,10,South,2,17,1,159,25,2
2020,DE,10,South,2,17,1,223,3993,3
2020,DE,10,South,2,17,1,250,2073,1
2020,DE,10,South,2,17,1,255,3993,2
2020,DE,10,South,2,17,2,122,3625,1
2020,DE,10,South,2,19,3,123,3771,1
2020,DE,10,South,2,19,4,63,4043,1
2020,DE,10,South,2,21,2,63,1965,1
2020,DE,10,South,2,21,3,2,3645,1
2020,DE,10,South,4,1,1,24,1041,1
2020,DE,10,South,4,1,1,28,913,1
2020,DE,10,South,4,1,1,154,2065,1
2020,DE,10,South,4,3,1,19,3987,1
2020,DE,10,South,4,17,1,24,2969,1
2020,DE,10,South,4,17,1,30,25,1
2020,DE,10,South,4,17,1,59,3609,1
2020,DE,10,South,4,17,1,62,3609,1
2020,DE,10,South,4,17,1,191,3609,2
2020,DE,10,South,4,17,3,30,1593,3
2020,DE,10,South,4,19,1,191,3611,1
2020,DE,10,South,4,19,5,31,1627,1
2020,DE,10,South,4,21,1,58,1565,1
2020,DE,10,South,4,21,1,218,3613,1
2020,DE,10,South,256,19,5,63,3675,1
2020,FL,12,South,0,4,0,0,4,5
2020,FL,12,South,2,1,1,16,17,1
2020,FL,12,South,2,1,1,24,2065,1
2020,FL,12,South,2,1,1,27,17,1
2020,FL,12,South,2,1,1,27,3985,6
2020,FL,12,South,2,1,1,59,2961,1
2020,FL,12,South,2,1,1,64,2577,1
2020,FL,12,South,2,1,1,66,17,1
2020,FL,12,South,2,1,1,144,2065,4
2020,FL,12,South,2,1,1,144,3601,1
2020,FL,12,South,2,1,1,152,2065,1
2020,FL,12,South,2,1,1,155,17,1
2020,FL,12,South,2,1,1,178,17,2
2020,FL,12,South,2,1,1,187,2065,1
2020,FL,12,South,2,1,1,208,17,1
2020,FL,12,South,2,1,1,208,2065,1
2020,FL,12,South,2,1,1,210,17,1
2020,FL,12,South,2,1,1,251,2065,1
2020,FL,12,South,2,1,2,56,2081,1
2020,FL,12,South,2,1,2,58,3617,1
2020,FL,12,South,2,1,2,64,33,1
2020,FL,12,South,2,1,2,144,33,1
2020,FL,12,South,2,1,2,184,3617,1
2020,FL,12,South,2,1,2,224,1569,1
2020,FL,12,South,2,1,3,16,49,1
2020,FL,12,South,2,1,3,16,2097,1
2020,FL,12,South,2,1,3,24,3633,1
2020,FL,12,South,2,1,3,26,1585,1
2020,FL,12,South,2,2,2,254,2082,1
2020,FL,12,South,2,2,3,127,3634,1
2020,FL,12,South,2,3,1,24,1555,1
2020,FL,12,South,2,3,1,191,1427,1
2020,FL,12,South,2,3,2,24,35,1
2020,FL,12,South,2,3,2,190,3107,1
2020,FL,12,South,2,3,3,24,3635,1
2020,FL,12,South,2,5,1,80,2069,1
2020,FL,12,South,2,5,2,16,37,1
2020,FL,12,South,2,5,2,19,1957,1
2020,FL,12,South,2,5,2,127,2085,1
2020,FL,12,South,2,5,2,186,37,1
2020,FL,12,South,2,17,1,16,2073,2
2020,FL,12,South,2,17,1,16,2585,1
2020,FL,12,South,2,17,1,18,2969,1
2020,FL,12,South,2,17,1,19,25,1
2020,FL,12,South,2,17,1,26,25,1
2020,FL,12,South,2,17,1,27,1561,1
2020,FL,12,South,2,17,1,28,25,1
2020,FL,12,South,2,17,1,30,25,1
2020,FL,12,South,2,17,1,30,2073,1
2020,FL,12,South,2,17,1,30,3609,1
2020,FL,12,South,2,17,1,31,25,1
2020,FL,12,South,2,17,1,31,2969,1
2020,FL,12,South,2,17,1,31,3097,1
2020,FL,12,South,2,17,1,58,3609,1
2020,FL,12,South,2,17,1,59,1561,1
2020,FL,12,South,2,17,1,59,2073,1
2020,FL,12,South,2,17,1,62,2073,2
2020,FL,12,South,2,17,1,63,25,1
2020,FL,12,South,2,17,1,63,537,1
2020,FL,12,South,2,17,1,63,2073,1
2020,FL,12,South,2,17,1,63,3609,2
2020,FL,12,South,2,17,1,64,2073,1
2020,FL,12,South,2,17,1,80,2073,1
2020,FL,12,South,2,17,1,82,2073,3
2020,FL,12,South,2,17,1,90,3609,6
2020,FL,12,South,2,17,1,122,25,1
2020,FL,12,South,2,17,1,125,25,1
2020,FL,12,South,2,17,1,127,2073,1
2020,FL,12,South,2,17,1,146,25,1
2020,FL,12,South,2,17,1,147,2073,1
2020,FL,12,South,2,17,1,152,2073,1
2020,FL,12,South,2,17,1,154,25,1
2020,FL,12,South,2,17,1,154,2073,2
2020,FL,12,South,2,17,1,154,3609,2
2020,FL,12,South,2,17,1,157,2073,1
2020,FL,12,South,2,17,1,158,2073,1
2020,FL,12,South,2,17,1,159,2073,1
2020,FL,12,South,2,17,1,159,3097,1
2020,FL,12,South,2,17,1,178,2073,1
2020,FL,12,South,2,17,1,186,2073,3
2020,FL,12,South,2,17,1,187,25,1
2020,FL,12,South,2,17,1,187,2073,2
2020,FL,12,South,2,17,1,187,3097,1
2020,FL,12,South,2,17,1,187,3993,1
2020,FL,12,South,2,17,1,190,2073,4
2020,FL,12,South,2,17,1,190,3097,2
2020,FL,12,South,2,17,1,191,25,2
2020,FL,12,South,2,17,1,191,537,1
2020,FL,12,South,2,17,1,191,2073,6
2020,FL,12,South,2,17,1,191,3609,5
2020,FL,12,South,2,17,1,208,25,1
2020,FL,12,South,2,17,1,216,2073,1
2020,FL,12,South,2,17,1,218,2585,1
2020,FL,12,South,2,17,1,219,3609,2
2020,FL,12,South,2,17,1,250,1049,1
2020,FL,12,South,2,17,1,251,1561,1
2020,FL,12,South,2,17,1,251,3609,2
2020,FL,12,South,2,17,1,255,25,1
2020,FL,12,South,2,17,1,255,3097,3
2020,FL,12,South,2,17,1,255,3609,2
2020,FL,12,South,2,17,2,16,2089,1
2020,FL,12,South,2,17,2,16,3113,1
2020,FL,12,South,2,17,2,29,3625,2
2020,FL,12,South,2,17,2,48,3625,1
2020,FL,12,South,2,17,2,56,1065,1
2020,FL,12,South,2,17,2,57,41,1
2020,FL,12,South,2,17,2,62,41,1
2020,FL,12,South,2,17,2,63,3625,2
2020,FL,12,South,2,17,2,90,3625,1
2020,FL,12,South,2,17,2,144,41,1
2020,FL,12,South,2,17,2,208,1577,1
2020,FL,12,South,2,17,2,210,3113,1
2020,FL,12,South,2,17,2,216,41,1
2020,FL,12,South,2,17,2,219,3625,1
2020,FL,12,South,2,17,2,250,41,1
2020,FL,12,South,2,17,2,250,1577,1
2020,FL,12,South,2,17,2,250,2089,1
2020,FL,12,South,2,17,2,254,41,1
2020,FL,12,South,2,17,2,255,3625,1
2020,FL,12,South,2,17,3,16,3641,1
2020,FL,12,South,2,17,3,24,2617,1
2020,FL,12,South,2,17,3,26,2617,1
2020,FL,12,South,2,17,3,63,3641,1
2020,FL,12,South,2,17,3,159,569,1
2020,FL,12,South,2,17,3,190,3641,1
2020,FL,12,South,2,17,3,211,3641,1
2020,FL,12,South,2,17,3,218,3641,1
2020,FL,12,South,2,17,3,219,3641,1
2020,FL,12,South,2,17,3,250,57,1
2020,FL,12,South,2,19,1,30,2715,1
2020,FL,12,South,2,19,1,31,3611,1
2020,FL,12,South,2,19,1,62,3995,1
2020,FL,12,South,2,19,1,127,3995,1
2020,FL,12,South,2,19,1,190,3611,1
2020,FL,12,South,2,19,1,250,1563,1
2020,FL,12,South,2,19,1,255,3611,5
2020,FL,12,South,2,19,2,154,3627,1
2020,FL,12,South,2,19,2,191,1579,1
2020,FL,12,South,2,19,2,248,1579,1
2020,FL,12,South,2,19,3,26,1595,2
2020,FL,12,South,2,19,3,63,3643,1
2020,FL,12,South,2,19,3,186,3643,2
2020,FL,12,South,2,19,3,190,3643,1
2020,FL,12,South,2,19,3,191,1595,1
2020,FL,12,South,2,19,3,191,3643,1
2020,FL,12,South,2,19,3,191,4027,1
2020,FL,12,South,2,19,3,251,3643,2
2020,FL,12,South,2,19,3,255,3643,1
2020,FL,12,South,2,19,4,62,3659,1
2020,FL,12,South,2,19,4,63,1611,1
2020,FL,12,South,2,19,4,63,2635,1
2020,FL,12,South,2,19,4,63,3659,1
2020,FL,12,South,2,19,4,126,4043,1
2020,FL,12,South,2,19,5,61,3675,1
2020,FL,12,South,2,19,5,255,3675,2
2020,FL,12,South,2,19,6,60,1643,2
2020,FL,12,South,2,19,7,28,1659,1
2020,FL,12,South,2,19,7,191,3707,1
2020,FL,12,South,2,21,1,64,29,1
2020,FL,12,South,2,21,1,144,2077,1
2020,FL,12,South,2,21,2,0,45,1
2020,FL,12,South,2,21,2,24,45,1
2020,FL,12,South,2,21,2,50,2093,1
2020,FL,12,South,2,21,2,154,3629,1
2020,FL,12,South,2,21,2,194,3117,1
2020,FL,12,South,2,21,2,255,1581,1
2020,FL,12,South,2,21,3,27,4029,1
2020,FL,12,South,2,21,3,58,3133,1
2020,FL,12,South,2,21,3,93,61,1
2020,FL,12,South,2,21,3,190,3133,1
2020,FL,12,South,2,21,3,191,2109,1
2020,FL,12,South,2,21,3,250,3645,1
2020,FL,12,South,2,21,3,255,4029,3
2020,FL,12,South,2,23,3,186,3647,1
2020,FL,12,South,2,23,7,26,3711,1
2020,FL,12,South,4,1,1,0,17,1
2020,FL,12,South,4,1,1,16,17,12
2020,FL,12,South,4,1,1,16,401,2
2020,FL,12,South,4,1,1,16,2065,7
2020,FL,12,South,4,1,1,18,913,1
2020,FL,12,South,4,1,1,18,2961,1
2020,FL,12,South,4,1,1,24,17,2
2020,FL,12,South,4,1,1,24,1553,2
2020,FL,12,South,4,1,1,24,2065,4
2020,FL,12,South,4,1,1,24,3601,2
2020,FL,12,South,4,1,1,25,17,1
2020,FL,12,South,4,1,1,26,913,2
2020,FL,12,South,4,1,1,26,2961,1
2020,FL,12,South,4,1,1,27,913,1
2020,FL,12,South,4,1,1,28,17,1
2020,FL,12,South,4,1,1,28,2065,1
2020,FL,12,South,4,1,1,28,3601,8
2020,FL,12,South,4,1,1,30,913,2
2020,FL,12,South,4,1,1,30,2065,2
2020,FL,12,South,4,1,1,31,17,1
2020,FL,12,South,4,1,1,31,913,1
2020,FL,12,South,4,1,1,31,2065,1
2020,FL,12,South,4,1,1,31,2961,1
2020,FL,12,South,4,1,1,59,913,1
2020,FL,12,South,4,1,1,61,2065,1
2020,FL,12,South,4,1,1,63,17,1
2020,FL,12,South,4,1,1,144,2065,1
2020,FL,12,South,4,1,1,152,17,2
2020,FL,12,South,4,1,1,152,2065,1
2020,FL,12,South,4,1,1,152,3601,1
2020,FL,12,South,4,1,1,156,17,1
2020,FL,12,South,4,1,1,156,1553,1
2020,FL,12,South,4,1,1,157,17,1
2020,FL,12,South,4,1,2,16,33,2
2020,FL,12,South,4,1,2,24,3105,2
2020,FL,12,South,4,1,2,92,3617,1
2020,FL,12,South,4,1,3,24,49,1
2020,FL,12,South,4,1,3,24,1585,1
2020,FL,12,South,4,1,3,28,1073,1
2020,FL,12,South,4,1,3,28,3761,1
2020,FL,12,South,4,1,3,31,945,1
2020,FL,12,South,4,2,2,152,3618,1
2020,FL,12,South,4,2,4,31,1986,1
2020,FL,12,South,4,2,4,63,66,1
2020,FL,12,South,4,2,6,60,3810,1
2020,FL,12,South,4,3,1,16,19,1
2020,FL,12,South,4,3,1,16,403,1
2020,FL,12,South,4,3,1,16,2963,1
2020,FL,12,South,4,3,1,16,3987,1
2020,FL,12,South,4,3,1,19,403,5
2020,FL,12,South,4,3,1,19,915,1
2020,FL,12,South,4,3,1,20,403,2
2020,FL,12,South,4,3,1,23,403,1
2020,FL,12,South,4,3,1,24,3603,1
2020,FL,12,South,4,3,1,26,2963,1
2020,FL,12,South,4,3,1,27,2963,1
2020,FL,12,South,4,3,1,30,2963,1
2020,FL,12,South,4,3,1,31,915,3
2020,FL,12,South,4,3,1,31,2963,1
2020,FL,12,South,4,3,1,210,915,1
2020,FL,12,South,4,3,2,24,1571,1
2020,FL,12,South,4,3,2,24,3107,1
2020,FL,12,South,4,3,2,24,3619,3
2020,FL,12,South,4,3,2,28,1699,1
2020,FL,12,South,4,3,2,56,1571,1
2020,FL,12,South,4,3,2,216,3619,1
2020,FL,12,South,4,3,3,28,3635,3
2020,FL,12,South,4,3,3,60,3635,1
2020,FL,12,South,4,3,4,24,579,1
2020,FL,12,South,4,3,4,31,1603,1
2020,FL,12,South,4,3,6,24,3683,2
2020,FL,12,South,4,3,6,24,3811,1
2020,FL,12,South,4,3,6,56,3683,1
2020,FL,12,South,4,3,6,152,3683,2
2020,FL,12,South,4,5,1,24,3093,1
2020,FL,12,South,4,5,1,28,3605,6
2020,FL,12,South,4,5,1,88,3605,1
2020,FL,12,South,4,5,3,28,1077,1
2020,FL,12,South,4,5,3,28,1589,1
2020,FL,12,South,4,7,1,27,3607,1
2020,FL,12,South,4,7,3,28,1591,1
2020,FL,12,South,4,7,7,24,1783,1
2020,FL,12,South,4,7,7,60,3703,1
2020,FL,12,South,4,17,1,8,3609,1
2020,FL,12,South,4,17,1,16,25,2
2020,FL,12,South,4,17,1,16,2073,2
2020,FL,12,South,4,17,1,18,25,1
2020,FL,12,South,4,17,1,18,3609,1
2020,FL,12,South,4,17,1,22,2073,2
2020,FL,12,South,4,17,1,24,25,4
2020,FL,12,South,4,17,1,24,1049,1
2020,FL,12,South,4,17,1,24,1561,2
2020,FL,12,South,4,17,1,24,2073,5
2020,FL,12,South,4,17,1,24,3097,3
2020,FL,12,South,4,17,1,24,3609,2
2020,FL,12,South,4,17,1,25,3609,1
2020,FL,12,South,4,17,1,26,3609,1
2020,FL,12,South,4,17,1,27,2073,1
2020,FL,12,South,4,17,1,28,25,2
2020,FL,12,South,4,17,1,28,1561,2
2020,FL,12,South,4,17,1,28,2073,1
2020,FL,12,South,4,17,1,28,3609,1
2020,FL,12,South,4,17,1,29,25,1
2020,FL,12,South,4,17,1,29,2073,4
2020,FL,12,South,4,17,1,29,2585,1
2020,FL,12,South,4,17,1,30,2073,1
2020,FL,12,South,4,17,1,31,2073,1
2020,FL,12,South,4,17,1,60,25,2
2020,FL,12,South,4,17,1,60,3609,1
2020,FL,12,South,4,17,1,62,2073,1
2020,FL,12,South,4,17,1,63,2073,1
2020,FL,12,South,4,17,1,63,3609,2
2020,FL,12,South,4,17,1,144,2073,1
2020,FL,12,South,4,17,1,145,2073,1
2020,FL,12,South,4,17,1,152,25,3
2020,FL,12,South,4,17,1,152,2073,1
2020,FL,12,South,4,17,1,156,25,2
2020,FL,12,South,4,17,1,156,2073,2
2020,FL,12,South,4,17,1,157,2073,2
2020,FL,12,South,4,17,1,159,25,1
2020,FL,12,South,4,17,1,186,2073,1
2020,FL,12,South,4,17,1,187,2073,1
2020,FL,12,South,4,17,1,191,2073,2
2020,FL,12,South,4,17,1,219,2073,1
2020,FL,12,South,4,17,1,220,25,1
2020,FL,12,South,4,17,1,220,2073,1
2020,FL,12,South,4,17,1,220,3097,1
2020,FL,12,South,4,17,1,248,3097,2
2020,FL,12,South,4,17,1,250,25,1
2020,FL,12,South,4,17,1,251,2073,1
2020,FL,12,South,4,17,1,255,2073,1
2020,FL,12,South,4,17,2,24,1065,1
2020,FL,12,South,4,17,3,24,57,1
2020,FL,12,South,4,17,3,24,1081,1
2020,FL,12,South,4,17,3,24,3641,1
2020,FL,12,South,4,17,3,28,57,1
2020,FL,12,South,4,17,3,28,2105,1
2020,FL,12,South,4,17,3,28,3641,3
2020,FL,12,South,4,17,3,56,1593,1
2020,FL,12,South,4,17,3,152,57,1
2020,FL,12,South,4,17,3,152,3641,1
2020,FL,12,South,4,17,7,24,3705,2
2020,FL,12,South,4,19,1,16,3611,1
2020,FL,12,South,4,19,1,17,3611,1
2020,FL,12,South,4,19,1,24,1563,2
2020,FL,12,South,4,19,1,25,1563,1
2020,FL,12,South,4,19,1,26,3611,1
2020,FL,12,South,4,19,1,28,3611,1
2020,FL,12,South,4,19,1,29,1563,1
2020,FL,12,South,4,19,1,30,2075,1
2020,FL,12,South,4,19,1,63,1563,1
2020,FL,12,South,4,19,1,156,3611,1
2020,FL,12,South,4,19,2,24,43,1
2020,FL,12,South,4,19,2,24,3627,2
2020,FL,12,South,4,19,2,28,1579,1
2020,FL,12,South,4,19,2,28,3627,1
2020,FL,12,South,4,19,2,60,1579,1
2020,FL,12,South,4,19,2,156,555,1
2020,FL,12,South,4,19,2,220,1707,1
2020,FL,12,South,4,19,3,24,1595,2
2020,FL,12,South,4,19,3,24,2107,1
2020,FL,12,South,4,19,3,24,2747,1
2020,FL,12,South,4,19,3,24,3643,3
2020,FL,12,South,4,19,3,24,3771,1
2020,FL,12,South,4,19,3,28,1595,1
2020,FL,12,South,4,19,3,28,3131,1
2020,FL,12,South,4,19,3,28,3643,2
2020,FL,12,South,4,19,3,30,3771,1
2020,FL,12,South,4,19,3,56,3643,1
2020,FL,12,South,4,19,4,29,1611,1
2020,FL,12,South,4,19,4,63,3659,1
2020,FL,12,South,4,19,5,29,1627,1
2020,FL,12,South,4,19,5,31,1627,1
2020,FL,12,South,4,19,5,31,3675,1
2020,FL,12,South,4,19,5,191,3675,1
2020,FL,12,South,4,19,6,24,1643,1
2020,FL,12,South,4,19,6,24,1771,1
2020,FL,12,South,4,19,6,24,3691,3
2020,FL,12,South,4,19,6,25,1771,1
2020,FL,12,South,4,19,6,28,1643,2
2020,FL,12,South,4,19,6,28,3691,3
2020,FL,12,South,4,19,6,156,3691,1
2020,FL,12,South,4,19,7,24,1019,1
2020,FL,12,South,4,19,7,24,1659,1
2020,FL,12,South,4,19,7,24,3707,5
2020,FL,12,South,4,19,7,28,3707,2
2020,FL,12,South,4,19,7,29,3835,1
2020,FL,12,South,4,19,7,60,2043,1
2020,FL,12,South,4,21,1,24,1053,2
2020,FL,12,South,4,21,1,24,1565,1
2020,FL,12,South,4,21,1,24,3101,3
2020,FL,12,South,4,21,1,24,3613,5
2020,FL,12,South,4,21,1,28,1565,2
2020,FL,12,South,4,21,1,28,3101,1
2020,FL,12,South,4,21,1,28,3613,6
2020,FL,12,South,4,21,1,31,29,1
2020,FL,12,South,4,21,1,59,3613,1
2020,FL,12,South,4,21,1,60,1565,1
2020,FL,12,South,4,21,1,92,1053,1
2020,FL,12,South,4,21,1,144,2077,1
2020,FL,12,South,4,21,1,152,1053,1
2020,FL,12,South,4,21,1,152,3101,1
2020,FL,12,South,4,21,1,252,3613,1
2020,FL,12,South,4,21,3,24,61,1
2020,FL,12,South,4,21,3,28,1597,1
2020,FL,12,South,4,21,3,28,3133,1
2020,FL,12,South,4,21,3,28,3645,1
2020,FL,12,South,4,21,3,188,3645,1
2020,FL,12,South,4,23,1,28,1567,1
2020,FL,12,South,4,23,1,28,3615,1
2020,FL,12,South,4,23,1,154,3615,2
2020,FL,12,South,4,23,1,155,3999,1
2020,FL,12,South,4,23,3,24,3647,1
2020,FL,12,South,4,23,3,158,3647,1
2020,FL,12,South,4,23,7,24,3711,2
2020,FL,12,South,4,23,7,60,3711,1
2020,FL,12,South,4,23,7,156,1791,1
2020,FL,12,South,8,1,1,16,17,1
2020,FL,12,South,8,1,1,144,17,1
2020,FL,12,South,8,1,1,144,2065,1
2020,FL,12,South,8,1,1,250,3601,1
2020,FL,12,South,8,1,2,250,3617,1
2020,FL,12,South,8,3,3,250,3763,1
2020,FL,12,South,8,5,3,64,3637,1
2020,FL,12,South,8,17,1,16,2073,1
2020,FL,12,South,8,17,1,80,2073,1
2020,FL,12,South,8,19,5,59,91,1
2020,FL,12,South,8,19,5,91,1627,1
2020,FL,12,South,16,1,1,16,17,1
2020,FL,12,South,64,17,3,76,2105,1
2020,FL,12,South,256,1,1,4,3601,1
2020,FL,12,South,256,3,1,4,3603,1
2020,FL,12,South,256,3,3,4,3635,1
2020,FL,12,South,256,17,1,13,3609,1
2020,FL,12,South,256,17,1,31,3609,2
2020,FL,12,South,256,17,1,63,3097,1
2020,FL,12,South,256,19,1,53,3611,1
2020,FL,12,South,256,19,1,63,3611,1
2020,FL,12,South,256,19,5,0,3675,1
2020,FL,12,South,256,19,7,28,3707,1
2020,FL,12,South,256,23,7,63,3711,1
2020,GA,13,South,2,1,1,16,17,1
2020,GA,13,South,2,1,1,50,401,1
2020,GA,13,South,2,1,1,63,2065,1
2020,GA,13,South,2,1,1,64,17,1
2020,GA,13,South,2,1,1,144,17,1
2020,GA,13,South,2,1,1,156,17,1
2020,GA,13,South,2,1,1,190,17,1
2020,GA,13,South,2,1,1,218,3601,1
2020,GA,13,South,2,1,1,251,2065,1
2020,GA,13,South,2,1,1,255,2065,1
2020,GA,13,South,2,1,2,16,33,2
2020,GA,13,South,2,1,2,24,33,1
2020,GA,13,South,2,1,2,64,33,2
2020,GA,13,South,2,1,2,64,1057,1
2020,GA,13,South,2,1,2,64,3617,1
2020,GA,13,South,2,1,2,144,2081,1
2020,GA,13,South,2,1,2,250,3617,1
2020,GA,13,South,2,1,3,218,3121,1
2020,GA,13,South,2,2,2,106,3618,1
2020,GA,13,South,2,3,3,29,51,1
2020,GA,13,South,2,5,2,16,37,4
2020,GA,13,South,2,5,2,64,37,2
2020,GA,13,South,2,5,3,80,2101,1
2020,GA,13,South,2,5,3,208,1077,1
2020,GA,13,South,2,17,1,0,2073,1
2020,GA,13,South,2,17,1,26,2073,1
2020,GA,13,South,2,17,1,27,3609,1
2020,GA,13,South,2,17,1,31,25,1
2020,GA,13,South,2,17,1,31,2073,1
2020,GA,13,South,2,17,1,50,25,1
2020,GA,13,South,2,17,1,58,2073,1
2020,GA,13,South,2,17,1,59,3609,2
2020,GA,13,South,2,17,1,63,2073,1
2020,GA,13,South,2,17,1,66,25,1
2020,GA,13,South,2,17,1,80,2073,1
2020,GA,13,South,2,17,1,123,2073,1
2020,GA,13,South,2,17,1,191,2073,2
2020,GA,13,South,2,17,1,219,409,1
2020,GA,13,South,2,17,1,219,2073,1
2020,GA,13,South,2,17,1,242,25,1
2020,GA,13,South,2,17,1,250,3097,1
2020,GA,13,South,2,17,1,251,2073,2
2020,GA,13,South,2,17,1,254,2073,1
2020,GA,13,South,2,17,1,255,2073,2
2020,GA,13,South,2,17,2,62,41,1
2020,GA,13,South,2,17,3,62,3641,1
2020,GA,13,South,2,17,3,178,3641,1
2020,GA,13,South,2,17,3,243,57,1
2020,GA,13,South,2,19,1,50,3611,1
2020,GA,13,South,2,19,1,243,1563,1
2020,GA,13,South,2,19,3,58,3643,1
2020,GA,13,South,2,19,4,59,75,1
2020,GA,13,South,2,19,4,63,2123,1
2020,GA,13,South,2,19,5,59,3675,1
2020,GA,13,South,2,19,5,63,1627,1
2020,GA,13,South,2,21,1,127,2077,1
2020,GA,13,South,2,21,1,255,2077,1
2020,GA,13,South,2,21,2,24,3117,2
2020,GA,13,South,2,21,2,64,45,2
2020,GA,13,South,2,21,2,64,2093,1
2020,GA,13,South,2,21,2,190,557,1
2020,GA,13,South,2,21,3,18,61,1
2020,GA,13,South,2,21,3,64,3645,1
2020,GA,13,South,2,21,3,255,2109,1
2020,GA,13,South,2,23,3,64,2111,1
2020,GA,13,South,2,23,7,255,2175,1
2020,GA,13,South,2,25,1,191,25,1
2020,GA,13,South,4,1,1,16,17,2
2020,GA,13,South,4,1,1,16,401,5
2020,GA,13,South,4,1,1,16,913,6
2020,GA,13,South,4,1,1,16,2065,1
2020,GA,13,South,4,1,1,16,2449,1
2020,GA,13,South,4,1,1,16,2961,2
2020,GA,13,South,4,1,1,17,913,1
